"x","y","type"
-21.3223897164533,50.7515516825553,"A"
-23.8904512462026,46.0362419564698,"A"
-21.9838257733848,53.0536031046102,"A"
-32.2452088595168,47.8358872707593,"A"
-25.5955884029936,41.3474904254504,"A"
-20.2532630797012,47.5560089594632,"A"
-26.6785896465606,42.6758230735541,"A"
-17.4800105148746,43.5596741538032,"A"
-23.9600401727363,39.8721951799,"A"
-22.1923654386812,43.1035109328195,"A"
-23.0721306329061,44.7692788915484,"A"
-25.3261962514956,44.5439792768383,"A"
-22.7515615962539,40.3199689720828,"A"
-33.6214331800548,50.8367651998219,"A"
-23.7786451122144,50.0830907419218,"A"
-30.477006100071,39.3332171647509,"A"
-26.7597089021335,46.7088643669705,"A"
-27.0717391601072,45.1209659989532,"A"
-28.2421564594873,46.2796687211132,"A"
-33.3837536131927,44.784042217082,"A"
-31.1137864370962,43.7831287352684,"A"
-28.9654502910129,43.9115524591801,"A"
-34.1244916939742,43.68466498084,"A"
-29.4500926731941,45.9275679743776,"A"
-31.4122632226845,41.7026913232347,"A"
-32.6464065227032,38.6454120208908,"A"
-31.8856222041907,47.1541713895757,"A"
-36.6399692362307,40.6668104358704,"A"
-32.170464013937,39.8917311983158,"A"
-32.6016246259174,41.0204341849031,"A"
-33.9211925698441,40.2564108295051,"A"
-43.0118138366666,43.2593570525509,"A"
-37.0371580991282,38.8821040357556,"A"
-39.7846173991464,41.6360547885494,"A"
-40.3513983420059,44.9926363202664,"A"
-37.1758364280299,41.821877619515,"A"
-37.3687393773052,43.8475875704897,"A"
-46.423514389511,45.8440458582872,"A"
-40.8731506269495,37.5606594832604,"A"
-35.8994680126982,40.7036977970016,"A"
-41.5039077276377,36.0904255893549,"A"
-41.0236094184117,47.0772287858128,"A"
-46.23117476463,38.1359425286823,"A"
-47.0357355542673,32.1818894983248,"A"
-41.5091212085332,34.444101318083,"A"
-47.8839261250662,33.1476476893484,"A"
-42.9467243389623,37.1765994772712,"A"
-44.3935136270644,35.0476985419776,"A"
-40.6892230377238,36.9440799201973,"A"
-51.9099993138913,35.0029224279774,"A"
-44.8457229600969,40.466832073119,"A"
-47.7331703096676,34.6574793367747,"A"
-41.7643109867531,39.7308149743288,"A"
-46.9089624161445,37.471480459874,"A"
-47.1867346032756,36.582287679706,"A"
-54.4009730123664,36.8166389502362,"A"
-49.5146938797193,33.1556978882153,"A"
-51.5558744996523,39.1105921922225,"A"
-50.931748450166,30.0948167227775,"A"
-49.6613537344469,32.6099835311121,"A"
-50.2124459106787,35.8343101869978,"A"
-45.8410290980996,31.1223261555797,"A"
-52.6208906261456,35.0067829003837,"A"
-50.9164318244535,34.9795879270927,"A"
-54.2420800615942,26.1071575855241,"A"
-57.2633019487104,28.5166926951062,"A"
-55.3689180787012,37.2414681048571,"A"
-54.2871305261432,22.5273832232603,"A"
-57.7402564740647,28.896831198822,"A"
-57.1309941589919,29.0125383195228,"A"
-53.5256560332069,29.0875239035426,"A"
-58.9644859236273,27.8548642907976,"A"
-59.0260062866273,27.9424121256304,"A"
-67.1352213448845,20.2465996815453,"A"
-57.4371733573775,26.9749176824864,"A"
-62.1172337848257,23.6572209886297,"A"
-61.2261099268367,28.2606056156336,"A"
-52.7616954040203,24.0951322288624,"A"
-65.3893598543661,27.6563395548309,"A"
-60.9823819841797,23.4682011965379,"A"
-64.0085691671956,25.1802635831707,"A"
-60.5811060624801,22.4182831107057,"A"
-66.2404335222287,21.4068688957451,"A"
-69.3173340772854,27.5201796096942,"A"
-68.862738564784,17.0160175646886,"A"
-62.7048354672089,23.4731660845949,"A"
-65.9053858223506,23.2112859052516,"A"
-62.6210889340972,14.6821588840148,"A"
-60.2780705360329,20.05521547045,"A"
-66.438570772202,15.2483070513421,"A"
-65.2338569842187,20.3157374639564,"A"
-63.3278527518827,18.2641601619215,"A"
-68.8072508949113,16.5928632874222,"A"
-64.3453122635402,10.4927158587387,"A"
-67.1447412875672,14.2330889819526,"A"
-66.2585467389269,11.7310111234917,"A"
-67.5157888526605,8.82408177769583,"A"
-70.0963687729297,15.1720213150099,"A"
-65.7830435008801,19.476399044494,"A"
-70.4348567501132,12.6578697178197,"A"
-65.8547214728303,6.35229964419217,"A"
-65.6781002148193,10.4193692690472,"A"
-72.4767168023418,14.936951415505,"A"
-69.7144386323696,6.30351707498321,"A"
-65.8835990117251,10.6157580777988,"A"
-74.7568465333759,11.0552843852737,"A"
-69.0946655705076,4.70421134232809,"A"
-68.7218592614127,5.53473258855598,"A"
-71.9633294284839,6.27191034599263,"A"
-72.7800926713563,4.14266980880043,"A"
-72.6254078025324,7.22490386328421,"A"
-76.3494785364377,1.88901940008867,"A"
-69.3534152270004,3.05869018779126,"A"
-76.0276405191801,2.53225530607467,"A"
-67.6193273354842,3.3755434566657,"A"
-67.9030094502923,4.99170604209414,"A"
-72.5253531101399,-2.66559817771123,"A"
-74.1177820560366,-0.0504130384460093,"A"
-71.7235312996225,-4.25879251431497,"A"
-67.4655913062611,-7.77677618133789,"A"
-70.6118725014705,-3.33355481257438,"A"
-71.1080032384824,-4.46845821117552,"A"
-76.3622787439596,0.334757873030144,"A"
-74.6053122077885,-10.0000910096828,"A"
-75.7096241269636,-1.73696478168248,"A"
-74.5274621428234,-5.95053869104075,"A"
-79.9533380431773,-11.5844330725775,"A"
-77.7205233411935,-4.2036006409742,"A"
-76.3102903860485,-7.23256403641053,"A"
-76.6942545681906,-4.76304492354623,"A"
-76.9451155142547,-11.9844094910641,"A"
-77.1112632108263,-8.88956525081534,"A"
-72.4363297299668,-9.81635945985979,"A"
-80.6756729008475,-9.30630048233906,"A"
-72.9276904725092,-17.3812844806857,"A"
-79.3683959946844,-12.9406322194478,"A"
-73.8555823572068,-15.7162210299498,"A"
-72.7057144492153,-16.0898548122339,"A"
-72.2411983069256,-16.6417438687234,"A"
-75.9283143140648,-16.8213016540629,"A"
-76.1971873404076,-17.1538465257987,"A"
-74.5951778901016,-17.2831024813979,"A"
-81.7466909538473,-22.2962553595152,"A"
-73.8319613219737,-18.1793015021745,"A"
-70.9334995389597,-20.048687248102,"A"
-80.853002580331,-26.5931448138405,"A"
-72.9517242171585,-19.6986267715618,"A"
-77.5843406908427,-26.3837867791097,"A"
-76.6293208656118,-27.1943888237255,"A"
-79.6872826463993,-25.7527864342655,"A"
-76.8415042922814,-21.4768282894203,"A"
-71.3769343655177,-26.3678403682007,"A"
-72.9692164619139,-22.2339444742732,"A"
-73.7342617630981,-27.0249992856968,"A"
-73.2482440650142,-31.4048264517291,"A"
-76.5740225497943,-31.5560978699408,"A"
-75.3018078018505,-32.2695402390159,"A"
-72.9534671255052,-31.7381878271244,"A"
-74.4106260909997,-32.0342744306848,"A"
-69.7827831512384,-35.2261603232966,"A"
-75.8359568046436,-41.3141661829231,"A"
-78.5314572810896,-39.1204359104093,"A"
-69.9654985879403,-35.367666411101,"A"
-71.9721559003564,-36.4784983345383,"A"
-71.2858810865548,-32.6237843872695,"A"
-69.7643324508719,-39.8302034109092,"A"
-70.9916617387533,-30.2313197725845,"A"
-73.9684081349892,-46.9570459520463,"A"
-74.7114203833259,-41.2029096007857,"A"
-69.3245801459079,-40.334451000356,"A"
-64.5523119044425,-40.8330078785557,"A"
-70.3625706608257,-46.9666043764598,"A"
-73.1565856919426,-48.4688373650907,"A"
-71.7192451278982,-46.3405811752911,"A"
-67.1040353839585,-45.9733675719101,"A"
-67.7093149492226,-47.228603042016,"A"
-67.5404282870982,-48.0512253612276,"A"
-66.4038082066955,-52.3001148778791,"A"
-68.1745037539883,-50.5529327043663,"A"
-73.4564880413006,-53.3186266367892,"A"
-70.3718137576791,-55.4054680510946,"A"
-71.7255544353952,-52.6792149636429,"A"
-68.425659398003,-51.154861450169,"A"
-69.568855361988,-53.8964192823252,"A"
-68.0890833742656,-56.5505677041838,"A"
-65.4383155840924,-62.4246290700264,"A"
-65.2120078882108,-56.1454484494144,"A"
-62.2663687807517,-59.9075072815802,"A"
-63.9348489154744,-52.5506545451602,"A"
-67.8484953999406,-54.1654484380681,"A"
-70.7898246219049,-60.5855440970855,"A"
-63.7410733839565,-61.2519041403204,"A"
-62.4995661176688,-62.3360551181359,"A"
-59.7524371205732,-65.7234053663796,"A"
-65.9773691476549,-64.685193367837,"A"
-59.4866114161733,-64.1640551885205,"A"
-57.8943563387463,-64.2272101955392,"A"
-59.7575505292258,-60.5218657728387,"A"
-65.7217530385357,-71.4665320392021,"A"
-58.8361418713693,-66.4399529926825,"A"
-63.6710753436787,-63.5262272530476,"A"
-61.0980933311511,-62.3235503098999,"A"
-61.4692004824229,-68.263174143304,"A"
-57.7551678538261,-68.7071242720164,"A"
-58.4780182355893,-69.5999621302092,"A"
-58.8745441860041,-72.468583719062,"A"
-54.6405210941958,-74.3774390239128,"A"
-50.9437457871447,-75.623730359732,"A"
-48.7138106853541,-72.9941737996656,"A"
-51.8096273366463,-76.504976488161,"A"
-55.8754026868947,-73.9312548854595,"A"
-51.1515878594066,-72.2251797127419,"A"
-50.1139558601939,-68.931564227574,"A"
-50.4333263063594,-79.0452131705594,"A"
-51.3805389977072,-76.2909923226771,"A"
-50.8881232196218,-74.5089395729682,"A"
-51.7541963550844,-78.072668508308,"A"
-45.3025434491261,-79.5618374520894,"A"
-47.5300626837284,-78.5270353651389,"A"
-51.7681674625675,-80.7090916911021,"A"
-45.7049544050393,-85.4555498193589,"A"
-48.5084805612196,-80.4894093123808,"A"
-46.74748347697,-88.9010660831087,"A"
-49.3185993176503,-81.8410174243547,"A"
-44.7971379520841,-88.1230640098553,"A"
-47.2841936852367,-79.6010401629727,"A"
-45.8715065801289,-89.1442989763314,"A"
-45.674651029167,-84.7933082346538,"A"
-36.6106165563336,-82.8287338232671,"A"
-45.0101384798817,-81.1443252128356,"A"
-32.8312970096247,-83.7022815458211,"A"
-40.5847253328467,-92.5716207117921,"A"
-40.3278428610169,-89.2661304390938,"A"
-33.1740339100968,-93.2167289440615,"A"
-35.1556696870017,-89.2925599140288,"A"
-36.1609120486259,-92.0330300153983,"A"
-32.2809409100517,-91.3897734639419,"A"
-37.2411931671122,-84.6932591893367,"A"
-37.4753065346507,-99.1700072531719,"A"
-36.6221731403847,-92.25661355106,"A"
-30.6788959792099,-86.2184766307402,"A"
-31.2096536649351,-94.434964386611,"A"
-35.3175083186131,-93.4329377773925,"A"
-25.7460681874133,-94.4910716029386,"A"
-24.1754182449256,-89.8649130754621,"A"
-30.5519619555577,-95.0501067935583,"A"
-28.2523885395507,-97.5051306134824,"A"
-20.9689187367475,-94.5390034903345,"A"
-28.4722520427669,-97.1352516842963,"A"
-29.4336922087782,-96.7638467520376,"A"
-21.2260157410025,-95.2004473804852,"A"
-24.3101074633139,-97.6062981996305,"A"
-17.5876462427035,-101.048178984171,"A"
-23.4955371276799,-99.0883080084739,"A"
-22.8353019541464,-102.954154711291,"A"
-17.9333463504834,-101.255769677066,"A"
-19.4069699012227,-98.1130910752514,"A"
-22.5160587160977,-103.737754963416,"A"
-17.8298148890264,-100.552380287602,"A"
-15.5047439608303,-97.550912317051,"A"
-17.1943346602445,-100.202269464123,"A"
-13.335048809158,-103.960842685757,"A"
-8.38590951979239,-100.851918771505,"A"
-11.6247868178269,-97.388648218627,"A"
-6.70769423568748,-100.501323891761,"A"
-6.57586740119691,-104.614513666477,"A"
-6.42182554211483,-102.814657216901,"A"
-6.54009389608557,-106.636613169042,"A"
-7.92338035296935,-100.434696236584,"A"
-3.77781305367745,-108.954698532524,"A"
3.83628476238362,-101.188372101415,"A"
-2.86312611471718,-105.600473709697,"A"
-1.23606059486133,-103.302163361973,"A"
-0.165440980024047,-98.2706381915083,"A"
-1.05444024710323,-101.281307971904,"A"
-0.376905531547538,-106.477288085557,"A"
-0.280312575384951,-110.400112964327,"A"
3.36164091641507,-102.390949279522,"A"
3.99762702455539,-110.428055472016,"A"
9.36095630364242,-104.404849048941,"A"
9.79500926652573,-107.378972840746,"A"
9.62749517320295,-107.559634903377,"A"
5.42519380919318,-105.124622799221,"A"
11.1373213622809,-103.961962627329,"A"
8.02243231346468,-108.239126688446,"A"
19.4432233585773,-109.399037081898,"A"
9.66443243074675,-108.495076128225,"A"
12.6084927929448,-101.879778462164,"A"
12.0736050954238,-101.197113057144,"A"
12.2029874769773,-100.493553740244,"A"
11.3871079549758,-105.60395260799,"A"
18.4992145175179,-110.438327127469,"A"
18.0696054168311,-108.229161761301,"A"
19.9531819077058,-112.742437744309,"A"
25.4327787472279,-106.116308609359,"A"
21.3109632912863,-105.958775183829,"A"
27.866930711674,-103.501197505429,"A"
20.0799363644398,-110.928114280991,"A"
22.7517568516699,-107.971079180997,"A"
27.2355776068748,-110.095992230537,"A"
31.3266221350877,-98.6987218115234,"A"
28.3199958139948,-103.74873079644,"A"
27.484725253822,-102.701043624833,"A"
28.5254532707548,-108.083661468027,"A"
32.5977958212957,-103.906736292227,"A"
33.0524944777387,-100.370870044086,"A"
35.280194888592,-106.926098292118,"A"
35.6471216706041,-109.462160667941,"A"
37.1060739562872,-102.480253721968,"A"
43.1893839307009,-98.6623994522643,"A"
41.5380288653934,-105.828822460364,"A"
42.0840713801266,-100.799304396102,"A"
45.2510338564367,-100.925981622581,"A"
48.2889556645999,-104.185209691792,"A"
43.6850658445517,-102.800010442187,"A"
46.3815297835679,-99.3098833522885,"A"
54.5219496384441,-102.032413406868,"A"
47.4314798420329,-105.481418007499,"A"
50.5227394146217,-103.677911375411,"A"
52.9900689266988,-104.355563433384,"A"
52.7327580972836,-96.5081477413611,"A"
55.3496725589755,-101.198183054602,"A"
51.9275083523139,-102.783282595318,"A"
55.1945379270365,-102.043090223103,"A"
54.6513796253775,-103.597821394934,"A"
54.4791027823992,-101.110951185343,"A"
58.5367210597786,-96.9241136002607,"A"
60.6987812105494,-104.392767384992,"A"
63.8573587308679,-100.934735769258,"A"
53.2953862058049,-97.8050403958869,"A"
62.2177934355279,-95.4214035886516,"A"
60.1100202993697,-100.243856312189,"A"
68.0983540360007,-99.727777945168,"A"
68.1288999225235,-93.0042350702643,"A"
67.2257325870042,-94.8956956030441,"A"
69.544222411124,-93.5053692630658,"A"
75.3800546813476,-95.9391545742392,"A"
64.5232854274051,-95.9105523231256,"A"
73.0402114997425,-89.3043068311227,"A"
67.8631122237178,-91.8402459270523,"A"
73.5128843470452,-84.3311192156577,"A"
72.1395273380015,-90.718284192914,"A"
77.8617611216937,-92.416603627649,"A"
75.111919361163,-84.9307681616758,"A"
79.5755590851777,-94.2294060744438,"A"
78.3391141087027,-80.3278328212449,"A"
77.2136897793115,-87.998202116635,"A"
81.4900524657802,-88.3599236072397,"A"
83.2199448261164,-87.4704886621736,"A"
78.8366768713961,-85.1495825548979,"A"
83.7619635557822,-85.6965790903544,"A"
85.3887775438619,-86.5401290078257,"A"
85.543374358708,-85.0138174137243,"A"
87.4054824105518,-89.8547464621669,"A"
89.5690927711895,-82.953029552257,"A"
89.8272540595013,-84.2316633019167,"A"
89.713218896465,-82.3838375357416,"A"
92.5662272273235,-89.4432733860347,"A"
86.0834329209712,-77.2362431421906,"A"
91.8964328937916,-76.7848994355793,"A"
100.043585065344,-77.5860568207572,"A"
87.8183409597889,-79.0446648634144,"A"
95.6004587600089,-76.1965404319845,"A"
98.1625398073252,-72.9988260150328,"A"
95.8249284782014,-74.6205521059495,"A"
92.9570362685801,-79.4312302914451,"A"
96.2571767428204,-74.521758841262,"A"
99.5168029932801,-71.375181394228,"A"
102.538314033468,-71.334810639775,"A"
103.574370068515,-72.4656564630006,"A"
101.679878165394,-66.161111198828,"A"
96.4358300984677,-73.4117138809194,"A"
98.7309974938297,-64.9995317645879,"A"
106.72320657237,-63.0015015251146,"A"
100.423640618685,-67.0310849275208,"A"
107.722723780772,-60.5160170880189,"A"
108.011508293608,-65.0973984419232,"A"
99.7402354173517,-62.6442820584025,"A"
108.201805352073,-64.6589222985892,"A"
108.786740384478,-62.4288326770235,"A"
110.627632533801,-66.6235260477057,"A"
113.848846382149,-65.6598467699831,"A"
110.816789589765,-57.7785530028947,"A"
109.324909631661,-54.3015483124278,"A"
113.503099714947,-53.5017214776212,"A"
112.787521738211,-48.4897456417315,"A"
115.487834299468,-55.6673335430564,"A"
115.666806545856,-51.9798730402109,"A"
109.54922785467,-50.0840175535052,"A"
111.803907087637,-49.9016558117533,"A"
120.025381193796,-50.4997040267153,"A"
117.535819577016,-50.286036362353,"A"
121.75755810023,-51.9579620922687,"A"
119.539480535139,-48.011858046676,"A"
119.18729265961,-40.6122654293924,"A"
124.186706600434,-46.4275316369993,"A"
123.688050757736,-40.2404900581706,"A"
122.040998370418,-38.9157516194317,"A"
119.660887359128,-37.4759566231284,"A"
125.885236789881,-38.4937640943868,"A"
115.664371918503,-36.9364435220826,"A"
130.477330728927,-41.2848449436778,"A"
129.970641929805,-32.0139182850135,"A"
126.50081751322,-39.3076769432743,"A"
128.549591662015,-30.3878616085072,"A"
126.18721634977,-30.791638569289,"A"
128.453393917586,-32.4540340847905,"A"
128.596238038194,-29.5346836618399,"A"
129.205766075064,-23.59573654333,"A"
132.935889484398,-29.4317287753226,"A"
126.488706873128,-28.6527952629356,"A"
132.717210862245,-22.0632565870775,"A"
128.159415912453,-24.5875548846081,"A"
125.892847658502,-23.0147155091245,"A"
128.009322281833,-18.6355898328226,"A"
136.414373346078,-22.7468598533501,"A"
131.514411901929,-18.5376179170399,"A"
128.841563350728,-13.1688742296331,"A"
129.077211778577,-11.4290112015312,"A"
127.263191804672,-15.6887015501589,"A"
137.954043433674,-11.8341056066467,"A"
140.133934720446,-10.0188591228879,"A"
129.426615587373,-10.2357694404257,"A"
133.483001887253,-11.2319394273221,"A"
136.563535182887,-11.9293715673738,"A"
141.162910973207,-6.28340814985877,"A"
135.078846385707,-8.0484896140164,"A"
132.723747538523,-4.50376356753629,"A"
137.963881089824,-1.00481561611907,"A"
136.618819764564,-3.20201046610373,"A"
134.730211589033,2.10429077408204,"A"
136.360181892446,-4.19199109176332,"A"
137.235918563241,3.37898665114713,"A"
131.143557306561,3.10675298054651,"A"
134.87268102589,-1.00743561580233,"A"
137.705573114973,9.72330831541212,"A"
136.414675017533,4.12206955662324,"A"
141.29317764969,9.21777434302968,"A"
138.868485855937,11.3569699434904,"A"
132.536494284651,9.98358731279923,"A"
137.256758182171,11.0908104781072,"A"
139.956416261414,18.6421062485045,"A"
134.626168669764,15.4081195643068,"A"
136.952552064836,16.5023054618837,"A"
135.159419438955,20.1023453905532,"A"
140.227390496307,13.8512119222112,"A"
135.356355127882,19.9523729858428,"A"
143.329235190556,22.966361157758,"A"
136.842004183162,26.3307812276937,"A"
131.881172445163,31.3021310381108,"A"
133.819540558871,33.2722107769724,"A"
137.414358881472,32.6467430321733,"A"
137.248611406702,21.0832902958234,"A"
134.748631741271,30.6409934249609,"A"
137.75140821628,35.8288062259811,"A"
137.096833359107,24.6851997425618,"A"
131.462530132326,43.4965401909982,"A"
133.848251783015,42.5458719285895,"A"
134.570828471463,38.1341396763764,"A"
135.467011925791,41.2696846490159,"A"
135.000003845806,40.6556573747923,"A"
137.034986764676,40.2517585842705,"A"
138.787078482712,49.757648164869,"A"
134.312764005273,51.1359922700135,"A"
136.671589577487,44.0615594868,"A"
135.581771602946,52.5270909714146,"A"
133.903335728424,51.1686314243304,"A"
129.703151532008,53.6316367478696,"A"
135.517231679735,54.2372733435549,"A"
129.482432828153,57.0567581407588,"A"
133.085091066649,52.2809035015356,"A"
131.091590697471,55.5571168836597,"A"
130.520603029882,59.3957005520819,"A"
136.384326041197,59.4851801935496,"A"
130.661430404635,63.406564945941,"A"
125.776623413116,63.1904376264563,"A"
129.685745436431,60.8722049786851,"A"
126.530884561813,67.607779935529,"A"
133.380468347963,65.8894056401493,"A"
126.18482109457,63.2078951022654,"A"
132.561806872708,69.9486415643826,"A"
130.464226114938,71.750841175314,"A"
122.583897051166,74.3532618846385,"A"
128.152685864581,75.742932928076,"A"
129.555995901149,75.1559004036448,"A"
127.106535175832,75.3651606572422,"A"
122.836771602443,85.1529475561436,"A"
123.666147733582,81.315457026944,"A"
122.44277918405,80.3003468079706,"A"
120.856669685541,85.3983443840666,"A"
120.535277439518,85.4933031816627,"A"
119.331452983763,88.2230852950629,"A"
121.139417307791,88.7517723854673,"A"
117.248601435397,87.3211838533936,"A"
120.131281905313,91.0647844611335,"A"
120.243288711921,96.2385901485309,"A"
115.214431040987,90.7153172932314,"A"
117.457895956455,93.6773704411547,"A"
115.238332248946,97.7609929624984,"A"
117.246468919952,101.312578715195,"A"
116.066837748148,93.6161417486746,"A"
108.983810749618,94.6656552015949,"A"
113.800776370975,104.612849827414,"A"
110.097484652066,103.457569214077,"A"
110.401026223611,103.470047830309,"A"
110.031094866961,98.0645612996258,"A"
106.350202479956,104.233135539162,"A"
103.991409085923,104.612755968035,"A"
113.518397381698,106.729840957586,"A"
105.46802537085,105.66651025294,"A"
106.163842647733,112.139154869441,"A"
107.309987936092,110.792444954768,"A"
105.471556958523,112.194472845877,"A"
99.3372406182531,115.79943046632,"A"
98.0911777705343,116.037473607938,"A"
103.513357994247,111.912215652602,"A"
101.53628693898,120.66675435167,"A"
96.1299211369574,116.925539888903,"A"
92.5151676117143,118.098021596746,"A"
92.6864845854035,123.46684082099,"A"
97.5221406165517,117.271567804397,"A"
89.7788083037934,122.253497929084,"A"
91.5479863909336,119.834958662703,"A"
92.8926847465876,129.914470687963,"A"
92.301895357617,122.756684256235,"A"
92.6090184367324,131.48435861925,"A"
85.4830001352502,126.507064888356,"A"
85.0316191859878,127.713129751428,"A"
89.2520393724539,130.413793813018,"A"
85.3810915913086,130.893272384706,"A"
87.5245997951635,130.186649656969,"A"
76.4868429163157,132.736533319254,"A"
84.6279705311921,133.276493725619,"A"
82.5407707818738,132.564145627078,"A"
78.613385301173,137.052158762708,"A"
84.2411587795716,135.234188593442,"A"
79.4900362088041,141.466999674847,"A"
